battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1475.0,0,0.5163828279134227,0,2.0,0,46.0,0.20780715077952316,141.0,6.0,10.0,653.0,613.0,3051.0,12.0,8.0,11.0,1,1,1,2
1699.0,0,0.4903390403625868,1,5.0,1,44.0,0.6937406692149457,200.0,3.0,8.0,1770.0,1884.0,553.0,16.0,12.0,15.0,1,1,1,1
1415.0,1,2.911472001758468,0,0.0,0,46.0,0.5060950007426824,186.0,6.0,3.0,616.0,1050.0,3588.0,18.0,16.0,4.0,0,1,1,3
1168.0,0,1.1572590997814547,1,1.0,1,3.0,0.19995555203306944,97.0,1.0,13.0,539.0,1217.0,1642.0,11.0,0.0,11.0,1,0,0,1
589.0,0,1.4639257483118762,0,8.0,0,45.0,0.596917290472951,167.0,0.0,17.0,956.0,949.0,2538.0,14.0,4.0,14.0,1,1,0,1
648.0,0,0.970930036500774,1,9.0,0,30.0,0.6900855521252287,106.0,6.0,16.0,846.0,1212.0,2398.0,6.0,3.0,15.0,1,0,0,2
1671.0,1,1.4075151453588004,1,16.0,1,53.0,0.6933333928418502,142.0,4.0,18.0,1416.0,1693.0,2968.0,4.0,1.0,20.0,1,1,1,3
1248.0,0,3.0315582762245366,0,3.0,0,47.0,0.39866717671315327,201.0,3.0,6.0,1889.0,1998.0,2404.0,13.0,4.0,3.0,0,1,1,2
1942.0,0,0.5955884772019692,1,7.0,0,6.0,0.8817166619233803,125.0,2.0,9.0,659.0,720.0,3442.0,17.0,11.0,12.0,1,0,0,3
852.0,0,1.748429006290497,0,2.0,1,33.0,0.30337709557932396,103.0,3.0,7.0,673.0,1785.0,1851.0,11.0,8.0,13.0,1,1,1,1
1318.0,0,0.4999330688904383,1,0.0,1,29.0,0.8052514605243134,162.0,2.0,0.0,1257.0,1805.0,1161.0,16.0,16.0,14.0,1,0,0,1
1450.0,0,0.593951771909064,0,2.0,0,46.0,0.512071612937713,77.0,5.0,16.0,1094.0,1623.0,2537.0,16.0,2.0,15.0,1,1,1,3
1316.0,1,1.5791056752089139,0,0.0,0,15.0,0.49097931385064875,165.0,2.0,6.0,1099.0,1234.0,1039.0,12.0,4.0,19.0,1,0,1,1
1576.0,1,1.4906367387499946,1,0.0,1,27.0,0.3830467342453265,112.0,4.0,7.0,632.0,1170.0,317.0,10.0,8.0,10.0,1,0,0,0
1561.0,0,1.413636443858414,0,4.0,1,24.0,0.08384330966916072,131.0,6.0,15.0,119.0,1154.0,3808.0,12.0,2.0,12.0,1,1,0,3
1884.0,1,0.45456397795366754,0,3.0,1,6.0,0.48148571681957353,149.0,0.0,5.0,852.0,900.0,1591.0,9.0,4.0,10.0,1,1,0,1
879.0,0,1.4452062680986888,1,9.0,1,45.0,0.8040698570672621,136.0,1.0,14.0,420.0,638.0,3318.0,13.0,11.0,6.0,1,0,0,2
909.0,0,2.105404868473491,1,15.0,0,16.0,0.6922566055229686,170.0,7.0,19.0,267.0,1291.0,3404.0,5.0,0.0,6.0,1,1,1,2
1661.0,1,0.747501180204537,1,0.0,1,5.0,0.9821838567773754,107.0,6.0,2.0,612.0,1321.0,795.0,9.0,7.0,2.0,1,0,1,1
553.0,0,0.5059139966424913,0,0.0,0,57.0,0.7136301074546857,191.0,4.0,4.0,385.0,985.0,2467.0,17.0,14.0,15.0,1,0,0,1
706.0,1,1.8343134214632635,1,15.0,0,37.0,0.3890420185128869,191.0,4.0,19.0,990.0,1238.0,3631.0,12.0,7.0,5.0,1,0,1,3
1072.0,1,2.5919616680457924,1,0.0,1,43.0,0.714518535868054,105.0,3.0,4.0,816.0,1057.0,3200.0,13.0,11.0,7.0,1,1,1,3
1709.0,1,2.133228067951181,1,1.0,0,11.0,0.9100545243942006,187.0,0.0,6.0,456.0,1170.0,1442.0,8.0,3.0,5.0,1,0,1,1
1351.0,0,2.4601768411561435,0,5.0,1,5.0,0.9145019729520657,91.0,5.0,8.0,641.0,1283.0,1293.0,11.0,0.0,13.0,1,0,0,1
1493.0,0,1.8710728201691953,0,2.0,1,47.0,0.380652538030801,131.0,2.0,9.0,211.0,1148.0,3238.0,13.0,0.0,13.0,1,0,0,3
1284.0,0,1.2075925935020673,1,7.0,0,47.0,0.8716477818311607,199.0,0.0,12.0,252.0,981.0,533.0,5.0,3.0,9.0,0,1,0,0
1858.0,1,1.9224781340549506,0,11.0,0,35.0,0.09919569674009876,199.0,4.0,13.0,917.0,1973.0,1911.0,16.0,6.0,15.0,0,1,0,2
1782.0,1,2.573220648448733,1,2.0,0,6.0,0.8003306026786752,89.0,1.0,2.0,1199.0,1739.0,1260.0,12.0,2.0,20.0,0,1,0,1
1116.0,0,0.4689400237013563,0,0.0,1,38.0,0.2798502213348664,155.0,7.0,13.0,666.0,1139.0,1454.0,8.0,3.0,20.0,1,1,0,1
1059.0,0,2.9553762671523915,0,6.0,0,42.0,0.875211332186973,125.0,5.0,17.0,406.0,1224.0,1339.0,16.0,0.0,13.0,0,0,1,0
1023.0,0,0.7653987667934647,1,0.0,1,36.0,0.48365304094560096,81.0,2.0,3.0,1384.0,1404.0,1674.0,16.0,4.0,19.0,1,0,1,1
761.0,0,1.642826374969821,1,8.0,1,2.0,0.46838323319836045,93.0,8.0,14.0,1020.0,1202.0,961.0,5.0,4.0,7.0,1,1,0,0
2000.0,1,0.49291138320937783,0,5.0,0,24.0,0.20420356221805688,128.0,0.0,14.0,666.0,1095.0,1337.0,15.0,10.0,6.0,0,1,1,1
1722.0,1,2.330568222493602,0,12.0,1,51.0,0.4821100242339717,147.0,1.0,15.0,1393.0,1462.0,2577.0,16.0,11.0,3.0,1,0,0,3
1792.0,1,2.996233205243376,0,5.0,0,52.0,0.31147566421463085,88.0,1.0,11.0,201.0,1122.0,585.0,13.0,9.0,18.0,0,0,1,0
1661.0,1,1.4907854691430344,1,0.0,1,44.0,0.29667832883872336,109.0,2.0,0.0,567.0,617.0,3097.0,12.0,5.0,10.0,1,1,0,3
1006.0,0,2.701896558209967,1,15.0,1,11.0,0.4157547034188744,186.0,5.0,17.0,293.0,545.0,963.0,10.0,7.0,19.0,1,0,1,0
1655.0,1,0.560395552356715,0,3.0,1,59.0,0.23449422203604856,192.0,6.0,18.0,1597.0,1678.0,1536.0,17.0,16.0,13.0,1,0,0,2
635.0,1,0.49828284298911013,0,8.0,0,15.0,0.9862494525956874,110.0,7.0,17.0,585.0,1277.0,2411.0,19.0,16.0,8.0,1,0,0,2
1710.0,0,2.5175104518331928,1,1.0,0,27.0,0.8947345989420178,127.0,7.0,2.0,743.0,992.0,2348.0,13.0,10.0,19.0,1,0,1,2
765.0,0,1.9996825700836938,1,16.0,1,10.0,0.2841735727856745,88.0,5.0,17.0,360.0,751.0,3227.0,5.0,0.0,2.0,1,0,1,2
1039.0,1,0.7804847666525059,1,6.0,1,45.0,0.30879780714635374,102.0,1.0,11.0,608.0,1762.0,3052.0,17.0,6.0,4.0,1,1,1,3
1274.0,0,1.538089338185372,1,0.0,0,0.0,0.89827317274468,158.0,1.0,1.0,1260.0,1784.0,896.0,15.0,13.0,19.0,0,1,0,1
732.0,1,2.0966301969336048,1,4.0,1,10.0,0.09456642533263974,196.0,2.0,6.0,1719.0,1849.0,1153.0,15.0,11.0,19.0,1,1,0,1
920.0,1,0.659421398896214,0,0.0,1,47.0,0.9790309334555546,158.0,8.0,14.0,1323.0,1807.0,1426.0,17.0,4.0,11.0,1,0,1,1
1279.0,0,2.5647807648745493,0,1.0,0,18.0,0.3951022478966521,85.0,7.0,2.0,1145.0,1614.0,494.0,15.0,7.0,2.0,1,1,1,0
1427.0,0,1.4014833863735385,1,13.0,0,25.0,0.9859640134223757,156.0,2.0,15.0,1786.0,1846.0,1107.0,12.0,9.0,6.0,0,1,0,1
608.0,1,0.45912757947596833,1,0.0,0,41.0,0.5832745400126312,164.0,5.0,3.0,111.0,1644.0,2258.0,7.0,3.0,18.0,0,0,1,1
1635.0,1,1.0300129348183638,0,0.0,1,52.0,0.7045935053222052,129.0,8.0,0.0,784.0,1356.0,1359.0,14.0,13.0,12.0,1,1,1,1
1534.0,0,1.2582019810907192,0,9.0,1,54.0,0.31304127864134523,177.0,7.0,17.0,410.0,655.0,2415.0,12.0,5.0,11.0,1,0,0,2
1796.0,1,2.98696042292052,0,2.0,0,20.0,0.6111678506457656,187.0,6.0,5.0,492.0,657.0,4006.0,5.0,0.0,6.0,0,1,1,3
1841.0,1,0.5050675837384304,1,11.0,1,54.0,0.6929068664489016,91.0,1.0,17.0,1810.0,1941.0,2654.0,6.0,1.0,6.0,1,0,1,3
1848.0,1,1.6893432507118042,0,4.0,1,18.0,0.6774475783266805,138.0,2.0,5.0,106.0,723.0,3244.0,17.0,15.0,6.0,1,0,0,3
1256.0,0,1.6175833090117802,1,5.0,0,4.0,0.3118346983586819,170.0,6.0,6.0,1427.0,1711.0,1975.0,8.0,2.0,3.0,0,0,0,2
1110.0,1,1.3771815584344163,0,11.0,0,51.0,0.41685134427280784,81.0,5.0,14.0,579.0,1368.0,2888.0,14.0,9.0,12.0,1,1,0,3
1780.0,0,1.6292908385555476,0,3.0,0,42.0,0.4015456448799598,162.0,5.0,20.0,636.0,1375.0,2358.0,14.0,0.0,11.0,0,1,0,2
1095.0,1,0.5891469849101559,1,0.0,0,31.0,0.2173598429505264,143.0,1.0,7.0,1251.0,1653.0,1997.0,7.0,7.0,14.0,0,1,1,2
1293.0,1,2.451795084800881,1,7.0,1,31.0,1.0,94.0,3.0,14.0,511.0,959.0,748.0,16.0,7.0,2.0,1,1,0,0
1770.0,1,1.644808625143307,1,0.0,1,64.0,0.5902585792111555,159.0,0.0,3.0,1161.0,1929.0,589.0,10.0,2.0,18.0,1,1,0,1
1598.0,1,1.9321080653764309,0,1.0,1,22.0,0.4017891519619745,139.0,1.0,8.0,4.0,579.0,1583.0,7.0,1.0,13.0,1,0,0,1
638.0,0,2.879759756039373,0,7.0,1,1.0,0.09805323335927113,96.0,6.0,19.0,631.0,1606.0,2364.0,13.0,3.0,2.0,1,0,0,2
1253.0,0,0.5772111381368095,0,4.0,1,11.0,0.9930653771508046,103.0,5.0,6.0,147.0,722.0,2723.0,13.0,1.0,8.0,1,1,0,2
666.0,1,0.5072573592248164,1,0.0,0,54.0,0.896356918993634,94.0,4.0,11.0,561.0,1129.0,640.0,16.0,7.0,13.0,0,0,0,0
883.0,1,1.5553206213226989,0,0.0,1,55.0,0.0902519340534286,159.0,4.0,0.0,273.0,703.0,2064.0,8.0,6.0,18.0,1,0,0,1
739.0,0,0.7799385594020157,0,6.0,0,15.0,0.4061260838797166,139.0,3.0,12.0,230.0,1791.0,2799.0,11.0,0.0,19.0,1,1,0,2
1418.0,0,0.8253063855852324,0,12.0,1,19.0,0.8017179876127287,144.0,0.0,17.0,609.0,903.0,1833.0,19.0,11.0,15.0,1,0,1,1
1021.0,0,0.5387870527376752,1,3.0,0,39.0,0.08302454218033198,162.0,4.0,5.0,894.0,1218.0,2817.0,8.0,0.0,10.0,1,1,0,2
978.0,1,0.6276544274911988,0,13.0,1,41.0,0.7763598485215186,95.0,6.0,16.0,1028.0,1596.0,965.0,16.0,8.0,13.0,1,1,0,0
1953.0,1,1.1849785992863653,0,12.0,1,51.0,0.18902612596058668,179.0,5.0,16.0,362.0,998.0,3755.0,16.0,11.0,16.0,1,1,0,3
1447.0,0,0.5933514219046441,1,0.0,0,29.0,0.419631805892263,125.0,5.0,8.0,275.0,643.0,1067.0,14.0,8.0,7.0,1,0,0,0
690.0,0,2.0803833979290163,0,4.0,1,7.0,0.19019792979479883,175.0,7.0,9.0,456.0,1408.0,1357.0,15.0,7.0,2.0,1,1,0,0
1151.0,1,2.389489404086421,0,1.0,1,10.0,0.39710752980615666,158.0,5.0,3.0,1192.0,1616.0,2065.0,7.0,6.0,12.0,1,1,1,2
595.0,1,0.6708885677882849,1,0.0,1,64.0,0.17981439808175712,156.0,5.0,0.0,1843.0,1971.0,567.0,10.0,4.0,8.0,1,1,1,0
553.0,0,2.2394986411686677,0,0.0,0,58.0,0.714676632371141,185.0,4.0,5.0,801.0,1585.0,2857.0,18.0,16.0,8.0,0,0,1,2
664.0,1,1.3170238684553761,0,9.0,1,50.0,0.6143760387723299,151.0,4.0,20.0,577.0,1160.0,3451.0,13.0,6.0,7.0,1,1,0,3
1604.0,1,2.2401947752395768,0,3.0,1,48.0,0.40614491053484664,154.0,5.0,7.0,1370.0,1874.0,3730.0,17.0,5.0,20.0,1,1,0,3
1917.0,1,2.0385965964956334,0,6.0,1,63.0,0.5769805720007202,163.0,7.0,7.0,1782.0,1937.0,3855.0,9.0,7.0,10.0,1,1,0,3
858.0,0,1.5668651144342414,1,0.0,1,34.0,0.304124532487895,111.0,5.0,4.0,338.0,1330.0,435.0,15.0,12.0,12.0,1,1,0,0
1229.0,0,0.4339650785649593,0,16.0,1,7.0,0.4190236110880362,108.0,5.0,17.0,770.0,782.0,530.0,10.0,0.0,11.0,1,1,1,0
686.0,1,0.551472456347786,1,0.0,1,22.0,0.3739090419849019,113.0,5.0,9.0,407.0,1696.0,3979.0,14.0,8.0,11.0,1,1,1,3
1918.0,1,0.6623083134675577,0,0.0,0,26.0,0.09351883345729631,152.0,1.0,0.0,111.0,805.0,441.0,12.0,11.0,3.0,1,0,1,0
736.0,1,0.5065884591123823,0,8.0,1,50.0,0.31251637873083177,101.0,5.0,11.0,263.0,1258.0,2882.0,10.0,5.0,9.0,1,1,1,2
815.0,0,2.8796914713141275,1,0.0,0,34.0,0.7863235177981178,98.0,7.0,17.0,1477.0,1852.0,2943.0,8.0,2.0,9.0,1,1,0,3
956.0,0,0.42370369193576585,0,1.0,1,59.0,0.8333047325475054,156.0,2.0,2.0,738.0,840.0,2656.0,12.0,5.0,15.0,1,0,0,2
1086.0,1,1.179595544323761,1,3.0,1,41.0,0.08724359156649464,175.0,6.0,7.0,1084.0,1572.0,2154.0,10.0,7.0,12.0,1,0,1,2
1769.0,0,2.8760672127950966,0,0.0,1,1.0,0.9007551155569785,103.0,3.0,0.0,424.0,1601.0,1386.0,4.0,0.0,2.0,1,1,0,1
888.0,1,2.61471526529638,0,0.0,0,35.0,0.30093990154310013,193.0,4.0,12.0,139.0,978.0,1481.0,13.0,0.0,13.0,0,1,0,0
1071.0,0,1.80807951946942,0,3.0,1,12.0,0.696461426740404,106.0,5.0,4.0,1226.0,1235.0,1849.0,18.0,6.0,19.0,1,1,1,1
1739.0,0,0.5268053681421447,1,6.0,0,9.0,0.575882538200429,177.0,6.0,19.0,135.0,589.0,3046.0,8.0,5.0,16.0,0,0,1,2
746.0,1,0.4763016105563248,1,0.0,1,30.0,0.12133847313847938,153.0,2.0,16.0,772.0,1239.0,852.0,15.0,1.0,9.0,1,1,1,0
1855.0,1,0.8199233481012653,0,4.0,1,19.0,0.8760432593022859,145.0,1.0,4.0,1077.0,1718.0,2262.0,14.0,0.0,5.0,1,0,0,2
1551.0,0,2.888745899508246,0,1.0,1,43.0,0.5178395966914652,110.0,5.0,12.0,1510.0,1803.0,3879.0,17.0,9.0,9.0,1,1,1,3
870.0,1,0.6652025174500478,1,0.0,0,32.0,0.6980643406102134,143.0,8.0,8.0,457.0,876.0,747.0,18.0,14.0,15.0,1,1,1,0
1732.0,1,0.5067408784530807,1,1.0,1,47.0,0.5046274374322963,191.0,5.0,13.0,307.0,1210.0,1665.0,8.0,6.0,10.0,1,1,0,1
1931.0,0,0.5215893319971732,1,8.0,0,11.0,0.7771465374392286,145.0,6.0,12.0,519.0,1505.0,1465.0,5.0,1.0,17.0,0,0,0,1
860.0,0,1.4115910814524903,1,0.0,1,3.0,0.7036756649771063,134.0,6.0,0.0,85.0,1959.0,718.0,13.0,5.0,3.0,1,1,0,0
1978.0,1,1.0049077215975042,0,16.0,1,34.0,0.07826494655729566,158.0,2.0,17.0,1097.0,1814.0,675.0,17.0,2.0,2.0,1,0,1,1
1208.0,1,2.138703792154053,0,1.0,1,61.0,0.47908072732401696,169.0,1.0,10.0,671.0,1451.0,1429.0,5.0,2.0,16.0,1,0,0,1
838.0,0,0.8942876890041569,1,6.0,0,32.0,0.7091822237714921,151.0,6.0,7.0,1448.0,1562.0,2085.0,9.0,7.0,18.0,0,1,0,2
1155.0,1,0.5105251038388672,1,2.0,1,46.0,0.0831287482023708,120.0,8.0,11.0,284.0,1004.0,1085.0,8.0,3.0,3.0,1,0,0,0
677.0,1,2.5286141755020335,0,9.0,0,40.0,0.1815573928706725,110.0,5.0,19.0,362.0,1942.0,1338.0,11.0,7.0,8.0,0,1,0,1
653.0,0,1.0772235185634125,0,9.0,1,17.0,0.21248518787448725,186.0,8.0,11.0,453.0,1062.0,2648.0,7.0,5.0,18.0,1,1,1,1
1044.0,0,0.8289694896960885,0,10.0,0,61.0,0.9959343692258235,112.0,3.0,15.0,1055.0,1088.0,1952.0,9.0,2.0,10.0,1,0,0,1
1113.0,1,2.3440349722841685,0,0.0,1,8.0,0.6169643433072708,128.0,7.0,8.0,1223.0,1686.0,3759.0,16.0,2.0,11.0,1,0,1,3
1134.0,0,0.5221899804249258,0,0.0,0,42.0,0.9006563673806675,190.0,5.0,1.0,1160.0,1271.0,504.0,12.0,7.0,18.0,1,1,0,0
1364.0,0,2.31036431046901,0,9.0,1,21.0,0.20217173476855876,134.0,4.0,15.0,608.0,910.0,900.0,19.0,3.0,8.0,1,1,0,0
1719.0,0,2.057582523553002,1,0.0,1,20.0,0.0786955453371363,147.0,4.0,10.0,451.0,1057.0,1556.0,14.0,0.0,12.0,1,1,0,1
541.0,1,2.4554324080439907,1,0.0,0,41.0,0.3201136643371807,122.0,1.0,0.0,387.0,612.0,2664.0,16.0,6.0,3.0,0,0,0,1
571.0,0,0.9197864670986304,0,8.0,0,52.0,0.8810514623104364,142.0,8.0,18.0,1551.0,1721.0,2089.0,7.0,5.0,15.0,0,1,0,2
1180.0,1,1.2157024558786653,0,4.0,0,29.0,0.41938264828702093,81.0,8.0,15.0,79.0,1745.0,1064.0,6.0,3.0,7.0,1,1,0,0
1132.0,1,2.6167984652356497,1,0.0,0,60.0,0.3165541250206869,90.0,1.0,5.0,1095.0,1674.0,3917.0,11.0,9.0,16.0,0,1,0,3
1701.0,0,1.7400018316781845,0,16.0,0,23.0,0.3009985512438396,127.0,2.0,18.0,972.0,1223.0,2793.0,6.0,1.0,6.0,0,1,1,3
995.0,1,2.5423854842680234,0,3.0,0,7.0,0.8132735427649832,107.0,4.0,10.0,1185.0,1499.0,1868.0,12.0,5.0,6.0,1,0,1,1
1122.0,1,0.49433646832668854,0,7.0,1,31.0,0.3158736274769412,182.0,2.0,11.0,71.0,1461.0,329.0,15.0,5.0,16.0,1,0,0,0
1486.0,1,1.693964297095384,1,6.0,0,45.0,0.1213067004863927,120.0,1.0,9.0,780.0,1092.0,3293.0,9.0,0.0,14.0,1,0,1,3
1840.0,0,2.931894919171189,0,0.0,0,53.0,0.6954285575005555,113.0,6.0,2.0,224.0,1193.0,2714.0,6.0,0.0,7.0,1,0,0,2
1322.0,0,0.7844330188584101,1,3.0,1,16.0,0.8961142437634287,162.0,5.0,17.0,674.0,1838.0,3154.0,13.0,8.0,20.0,1,1,0,3
1818.0,1,1.1403645008731325,0,13.0,1,43.0,0.6052004216391218,142.0,1.0,14.0,1205.0,1197.0,1388.0,8.0,2.0,14.0,1,1,0,1
706.0,1,1.5970836116537797,1,0.0,1,30.0,0.389580112916776,94.0,3.0,12.0,679.0,987.0,1601.0,10.0,9.0,12.0,1,1,1,1
1217.0,0,0.915478828028743,0,11.0,0,25.0,0.4769213062264152,164.0,0.0,19.0,731.0,1749.0,519.0,16.0,13.0,3.0,1,0,1,0
1749.0,0,0.5857742293538333,1,11.0,0,9.0,0.229564837583157,182.0,2.0,19.0,262.0,1874.0,812.0,17.0,11.0,12.0,1,0,1,0
1580.0,0,2.7026109769870605,1,3.0,1,47.0,0.7216406032038407,184.0,4.0,11.0,326.0,1366.0,479.0,11.0,3.0,18.0,1,0,0,0
1168.0,0,1.2840256375444146,1,0.0,1,21.0,0.5879121945208983,127.0,7.0,12.0,285.0,1167.0,3339.0,6.0,3.0,13.0,1,0,1,3
1825.0,1,1.9387194446775362,1,8.0,1,2.0,0.7018504580788308,104.0,1.0,14.0,42.0,1099.0,4009.0,12.0,2.0,18.0,1,1,0,3
886.0,0,2.0727333618899166,1,6.0,0,18.0,0.0983453593800752,136.0,1.0,11.0,1124.0,1797.0,3430.0,12.0,8.0,15.0,1,0,0,3
709.0,0,2.837154885766307,0,10.0,0,59.0,0.7609065304617794,111.0,6.0,13.0,1159.0,1351.0,1770.0,11.0,9.0,3.0,1,1,0,1
2021.0,1,1.995771747213406,1,7.0,1,53.0,0.9866493101973391,172.0,6.0,17.0,1216.0,1219.0,2037.0,18.0,7.0,13.0,1,1,0,2
966.0,1,0.518804381066521,0,8.0,0,56.0,0.07971314670794039,158.0,4.0,9.0,749.0,879.0,1007.0,13.0,11.0,12.0,0,1,0,0
1578.0,0,1.0948154697001857,1,5.0,1,18.0,1.0,194.0,2.0,8.0,768.0,1009.0,947.0,10.0,1.0,13.0,1,1,0,0
1257.0,1,0.5355045188839379,1,0.0,1,35.0,0.41947087047859205,142.0,6.0,5.0,344.0,1463.0,3589.0,18.0,17.0,5.0,1,1,0,3
1128.0,0,2.1454255676327345,0,0.0,0,34.0,0.11198092196415334,171.0,0.0,4.0,156.0,1132.0,2761.0,13.0,4.0,16.0,1,0,1,2
518.0,0,0.7305428684583094,1,1.0,1,53.0,0.7032975402274764,178.0,2.0,10.0,42.0,762.0,3819.0,7.0,3.0,6.0,1,0,1,2
1808.0,1,2.0439207040050897,0,7.0,0,58.0,0.09590122676027664,90.0,5.0,15.0,1434.0,1902.0,3078.0,16.0,6.0,4.0,1,1,1,3
900.0,1,0.4323620950956758,1,2.0,1,34.0,0.4900339717063799,190.0,3.0,15.0,1045.0,1724.0,2105.0,7.0,1.0,6.0,1,0,1,2
1440.0,0,2.7665800801126945,0,0.0,1,59.0,0.3914584278698132,165.0,0.0,1.0,765.0,1657.0,2745.0,12.0,7.0,14.0,1,0,1,3
1735.0,1,0.44948683363175124,1,7.0,1,49.0,0.7969956704702558,177.0,0.0,7.0,457.0,779.0,2147.0,4.0,4.0,4.0,1,0,1,2
609.0,1,0.5781087753699603,1,1.0,1,20.0,0.811681668654555,177.0,7.0,5.0,1179.0,1483.0,3224.0,15.0,1.0,18.0,1,1,1,3
652.0,0,2.273091215247994,0,2.0,1,60.0,0.7980580599654629,96.0,4.0,4.0,1130.0,1990.0,416.0,18.0,3.0,7.0,1,0,1,0
1443.0,0,1.533672207340507,1,4.0,0,48.0,0.1986387655998239,196.0,2.0,19.0,1283.0,1430.0,3687.0,12.0,10.0,16.0,1,1,0,3
1854.0,1,1.8993507341628157,1,3.0,1,12.0,0.8879226294583359,195.0,6.0,10.0,261.0,1957.0,698.0,7.0,5.0,14.0,1,0,1,0
1498.0,1,1.8174591421072974,1,0.0,1,24.0,0.08565024541230667,145.0,6.0,0.0,345.0,654.0,3737.0,12.0,9.0,4.0,1,0,0,3
693.0,1,2.883795255453547,1,0.0,0,20.0,0.20159676911764526,197.0,3.0,4.0,563.0,1775.0,1142.0,5.0,2.0,4.0,1,1,1,0
1137.0,0,1.1860863439400464,1,0.0,1,22.0,0.9841113219026996,127.0,2.0,5.0,1149.0,1719.0,1175.0,12.0,5.0,16.0,1,1,0,1
865.0,1,3.0162668194048,1,0.0,1,52.0,0.7084276787592662,185.0,2.0,0.0,74.0,1641.0,3068.0,18.0,2.0,16.0,1,1,1,2
1654.0,0,0.49278238583627687,0,2.0,1,25.0,0.8165179650497474,168.0,1.0,3.0,238.0,1762.0,2369.0,12.0,10.0,13.0,1,1,1,2
701.0,1,2.1937336027186225,0,6.0,0,29.0,0.1286733179963371,196.0,7.0,8.0,931.0,1140.0,2169.0,8.0,0.0,14.0,0,0,0,1
1139.0,1,2.85725953144805,0,9.0,0,51.0,0.11130789975655977,182.0,2.0,12.0,108.0,1733.0,3268.0,16.0,1.0,12.0,0,1,1,3
743.0,1,1.9007036315484758,0,4.0,0,30.0,0.31072168735933736,103.0,0.0,7.0,1446.0,1898.0,2366.0,18.0,8.0,17.0,0,1,1,2
1344.0,0,2.7666010406523456,0,0.0,0,30.0,0.4953134636390544,197.0,5.0,0.0,1623.0,2003.0,3709.0,17.0,0.0,18.0,0,0,0,3
1398.0,0,2.4586122701281505,1,4.0,1,0.0,0.21871773536206157,120.0,2.0,15.0,406.0,1663.0,1451.0,17.0,15.0,4.0,1,1,1,1
731.0,1,0.4957539435795486,1,0.0,1,2.0,0.8092489555591976,103.0,5.0,13.0,1199.0,1921.0,766.0,12.0,3.0,18.0,1,1,0,0
1905.0,0,0.43298044198894714,0,0.0,1,28.0,0.6098372018154379,123.0,5.0,8.0,765.0,843.0,514.0,9.0,2.0,6.0,1,0,1,0
1480.0,0,2.069825935317175,1,10.0,1,4.0,0.1257715505910296,117.0,8.0,16.0,548.0,1085.0,2303.0,15.0,3.0,7.0,1,0,1,2
682.0,1,2.123127850085962,1,8.0,1,8.0,0.07727415398744927,130.0,3.0,10.0,1403.0,1518.0,2439.0,14.0,2.0,17.0,1,0,0,2
1167.0,0,0.49286425669206396,0,9.0,0,25.0,0.07640689884582749,145.0,1.0,12.0,141.0,1503.0,3056.0,9.0,4.0,12.0,1,0,0,2
1157.0,1,2.743857844500243,1,0.0,1,29.0,0.8977888576594515,173.0,2.0,15.0,930.0,1905.0,2716.0,16.0,15.0,13.0,1,0,1,2
822.0,1,0.5336859494493036,0,3.0,0,15.0,0.8936213674143499,195.0,3.0,12.0,164.0,573.0,934.0,16.0,9.0,15.0,1,0,0,0
1877.0,0,1.4105635685329112,0,8.0,1,46.0,0.7154270720451453,177.0,1.0,12.0,175.0,973.0,2663.0,10.0,6.0,17.0,1,1,1,2
1709.0,1,1.61885524553358,1,3.0,0,10.0,0.3129986943325149,194.0,8.0,7.0,592.0,1326.0,2597.0,12.0,9.0,6.0,0,1,0,2
1683.0,0,2.2851961111579784,1,3.0,1,45.0,0.9066483386139972,138.0,1.0,5.0,637.0,1934.0,1342.0,15.0,10.0,6.0,1,1,0,1
1104.0,0,0.5653498059419335,1,0.0,0,25.0,0.2758291433352605,143.0,1.0,9.0,1023.0,1302.0,233.0,10.0,2.0,11.0,1,0,1,0
1744.0,1,1.2101633110462422,0,0.0,0,25.0,0.5113691763631765,195.0,7.0,20.0,432.0,1311.0,2414.0,19.0,2.0,5.0,0,0,1,2
1312.0,0,0.47123586090305364,0,8.0,0,55.0,0.8761344817907679,144.0,3.0,15.0,1177.0,1518.0,1718.0,5.0,2.0,11.0,1,0,1,1
1297.0,0,1.8116513727497687,1,2.0,0,41.0,0.4881479763776982,114.0,5.0,3.0,184.0,591.0,3391.0,15.0,13.0,5.0,0,1,1,3
869.0,1,2.0544791215029976,1,2.0,0,17.0,0.18788030312824117,196.0,7.0,9.0,158.0,973.0,3097.0,17.0,5.0,13.0,1,1,0,2
1224.0,1,2.7341539882295307,0,0.0,0,53.0,0.7092463766389746,109.0,7.0,20.0,396.0,1245.0,1036.0,5.0,4.0,15.0,1,0,0,0
553.0,0,1.791925451289025,1,0.0,1,51.0,0.5095235944580442,168.0,3.0,0.0,921.0,1959.0,1081.0,13.0,7.0,15.0,1,1,0,0
1902.0,0,1.745917374220448,1,2.0,1,54.0,0.2055852737660318,182.0,7.0,3.0,441.0,732.0,2200.0,10.0,4.0,18.0,1,1,1,2
1381.0,1,2.737322707577523,1,14.0,0,61.0,0.08256783775689569,83.0,2.0,18.0,983.0,1239.0,1344.0,18.0,12.0,14.0,1,0,1,1
